test, size, PKG, CPU, GPU, DRAM, time
tinycrypt_hermes, 2000000, 6.594482421875000000, 5.729431152343750000, , 0.176147460937500000, 1033.88
tinycrypt_hermes, 2000000, 6.540710449218750000, 5.674133300781250000, , 0.176757812500000000, 1033.89
tinycrypt_hermes, 2000000, 6.569885253906250000, 5.703430175781250000, , 0.176818847656250000, 1032.04
tinycrypt_hermes, 2000000, 6.611633300781250000, 5.737731933593750000, , 0.176452636718750000, 1034.41
tinycrypt_hermes, 2000000, 6.554626464843750000, 5.689270019531250000, , 0.176452636718750000, 1033.2
tinycrypt_hermes, 2000000, 6.573974609375000000, 5.712707519531250000, , 0.177368164062500000, 1040.21
tinycrypt_hermes, 2000000, 6.566101074218750000, 5.713317871093750000, , 0.176818847656250000, 1033.58
tinycrypt_hermes, 2000000, 6.606445312500000000, 5.718505859375000000, , 0.177490234375000000, 1036.61
tinycrypt_hermes, 2000000, 6.623840332031250000, 5.747497558593750000, , 0.176513671875000000, 1031.46
tinycrypt_hermes, 2000000, 6.562500000000000000, 5.704345703125000000, , 0.176513671875000000, 1034.21
tinycrypt_hermes, 2000000, 6.545410156250000000, 5.681579589843750000, , 0.177734375000000000, 1033.43
tinycrypt_hermes, 2000000, 6.593017578125000000, 5.742980957031250000, , 0.176940917968750000, 1031.97
tinycrypt_hermes, 2000000, 6.539733886718750000, 5.674560546875000000, , 0.176208496093750000, 1033.58
tinycrypt_hermes, 2000000, 6.588378906250000000, 5.696472167968750000, , 0.177001953125000000, 1035.37
tinycrypt_hermes, 4000000, 13.055358886718750000, 11.340087890625000000, , 0.351318359375000000, 2063.19
tinycrypt_hermes, 4000000, 13.182861328125000000, 11.470153808593750000, , 0.351257324218750000, 2060.3
tinycrypt_hermes, 4000000, 13.165405273437500000, 11.427001953125000000, , 0.352661132812500000, 2063.13
tinycrypt_hermes, 4000000, 13.146972656250000000, 11.431762695312500000, , 0.351684570312500000, 2062.09
tinycrypt_hermes, 4000000, 13.176208496093750000, 11.455139160156250000, , 0.353393554687500000, 2065.35
tinycrypt_hermes, 4000000, 13.173034667968750000, 11.439147949218750000, , 0.352172851562500000, 2062.74
tinycrypt_hermes, 4000000, 13.181396484375000000, 11.464660644531250000, , 0.351806640625000000, 2061.81
tinycrypt_hermes, 4000000, 13.161132812500000000, 11.418151855468750000, , 0.351989746093750000, 2064.36
tinycrypt_hermes, 4000000, 13.106933593750000000, 11.381164550781250000, , 0.351989746093750000, 2062.99
tinycrypt_hermes, 4000000, 13.190917968750000000, 11.482666015625000000, , 0.352722167968750000, 2063.19
tinycrypt_hermes, 4000000, 13.227233886718750000, 11.494689941406250000, , 0.353027343750000000, 2069.44
tinycrypt_hermes, 4000000, 13.242431640625000000, 11.509887695312500000, , 0.353027343750000000, 2063.39
tinycrypt_hermes, 4000000, 13.208068847656250000, 11.488037109375000000, , 0.351806640625000000, 2063.35
tinycrypt_hermes, 4000000, 13.213928222656250000, 11.487670898437500000, , 0.352172851562500000, 2063.15
tinycrypt_hermes, 4000000, 13.206420898437500000, 11.470703125000000000, , 0.352233886718750000, 2064.1
tinycrypt_hermes, 4000000, 13.198486328125000000, 11.467346191406250000, , 0.351684570312500000, 2063.81
tinycrypt_hermes, 4000000, 13.514404296875000000, 11.754638671875000000, , 0.369079589843750000, 2067.31
tinycrypt_hermes, 4000000, 13.182373046875000000, 11.462158203125000000, , 0.351928710937500000, 2063.16
tinycrypt_hermes, 4000000, 13.171386718750000000, 11.453918457031250000, , 0.352355957031250000, 2062.95
tinycrypt_hermes, 4000000, 13.158203125000000000, 11.442138671875000000, , 0.352539062500000000, 2062.91
tinycrypt_hermes, 4000000, 13.226196289062500000, 11.493469238281250000, , 0.352050781250000000, 2061.24
tinycrypt_hermes, 4000000, 13.244567871093750000, 11.526489257812500000, , 0.352233886718750000, 2065.88
tinycrypt_hermes, 4000000, 13.190856933593750000, 11.458007812500000000, , 0.352416992187500000, 2067.14
tinycrypt_hermes, 4000000, 13.288024902343750000, 11.546203613281250000, , 0.352233886718750000, 2062.23
tinycrypt_hermes, 4000000, 13.216308593750000000, 11.507568359375000000, , 0.352172851562500000, 2061.7
tinycrypt_hermes, 4000000, 13.166748046875000000, 11.438964843750000000, , 0.351684570312500000, 2063.79
tinycrypt_hermes, 4000000, 13.209045410156250000, 11.482910156250000000, , 0.351562500000000000, 2061.16
tinycrypt_hermes, 4000000, 13.189147949218750000, 11.474060058593750000, , 0.351623535156250000, 2061.51
tinycrypt_hermes, 4000000, 13.215209960937500000, 11.496154785156250000, , 0.352539062500000000, 2061.45
tinycrypt_hermes, 4000000, 13.202453613281250000, 11.474487304687500000, , 0.352661132812500000, 2062.35
tinycrypt_hermes, 4000000, 13.244934082031250000, 11.536682128906250000, , 0.352661132812500000, 2065.25
tinycrypt_hermes, 4000000, 13.250488281250000000, 11.527770996093750000, , 0.352783203125000000, 2063.33
tinycrypt_hermes, 4000000, 13.133972167968750000, 11.399414062500000000, , 0.354187011718750000, 2077.93
tinycrypt_hermes, 4000000, 13.198242187500000000, 11.480468750000000000, , 0.351745605468750000, 2061.49
tinycrypt_hermes, 4000000, 13.191955566406250000, 11.465332031250000000, , 0.352844238281250000, 2062.79
tinycrypt_hermes, 4000000, 13.189636230468750000, 11.450378417968750000, , 0.354553222656250000, 2079.16
tinycrypt_hermes, 4000000, 13.214416503906250000, 11.500915527343750000, , 0.351745605468750000, 2062.21
tinycrypt_hermes, 4000000, 13.162231445312500000, 11.425292968750000000, , 0.352050781250000000, 2064.55
tinycrypt_hermes, 4000000, 13.210815429687500000, 11.473999023437500000, , 0.352478027343750000, 2063.82
tinycrypt_hermes, 4000000, 13.225280761718750000, 11.496887207031250000, , 0.351867675781250000, 2063.18
tinycrypt_hermes, 6000000, 19.756408691406250000, 17.162414550781250000, , 0.527160644531250000, 3092.68
tinycrypt_hermes, 6000000, 19.825439453125000000, 17.253356933593750000, , 0.527282714843750000, 3090.56
tinycrypt_hermes, 6000000, 19.881408691406250000, 17.298217773437500000, , 0.528259277343750000, 3094.7
tinycrypt_hermes, 6000000, 19.794433593750000000, 17.216796875000000000, , 0.528015136718750000, 3093.45
tinycrypt_hermes, 6000000, 19.757751464843750000, 17.190185546875000000, , 0.528076171875000000, 3092.78
tinycrypt_hermes, 6000000, 19.822998046875000000, 17.248229980468750000, , 0.527099609375000000, 3091.18
tinycrypt_hermes, 6000000, 19.877563476562500000, 17.283569335937500000, , 0.527099609375000000, 3091.11
tinycrypt_hermes, 6000000, 19.834594726562500000, 17.260192871093750000, , 0.527832031250000000, 3090.1
tinycrypt_hermes, 6000000, 19.821228027343750000, 17.244323730468750000, , 0.526794433593750000, 3091
tinycrypt_hermes, 6000000, 19.810607910156250000, 17.215820312500000000, , 0.528015136718750000, 3093.7
tinycrypt_hermes, 6000000, 19.805419921875000000, 17.238159179687500000, , 0.527770996093750000, 3091.76
tinycrypt_hermes, 6000000, 19.751403808593750000, 17.160644531250000000, , 0.527160644531250000, 3093.53
tinycrypt_hermes, 6000000, 19.862304687500000000, 17.270080566406250000, , 0.527038574218750000, 3093.53
tinycrypt_hermes, 6000000, 19.831848144531250000, 17.248168945312500000, , 0.528259277343750000, 3094.54
tinycrypt_hermes, 6000000, 19.811950683593750000, 17.237915039062500000, , 0.527648925781250000, 3091.53
tinycrypt_hermes, 6000000, 19.783203125000000000, 17.211120605468750000, , 0.527709960937500000, 3091.43
tinycrypt_hermes, 6000000, 19.884094238281250000, 17.303649902343750000, , 0.527770996093750000, 3090.72
tinycrypt_hermes, 6000000, 19.807922363281250000, 17.229248046875000000, , 0.527343750000000000, 3091.73
tinycrypt_hermes, 6000000, 19.795166015625000000, 17.208007812500000000, , 0.527832031250000000, 3092.36
tinycrypt_hermes, 6000000, 19.796386718750000000, 17.202392578125000000, , 0.527282714843750000, 3091.23
tinycrypt_hermes, 6000000, 19.852172851562500000, 17.257324218750000000, , 0.527160644531250000, 3094.2
tinycrypt_hermes, 6000000, 19.845886230468750000, 17.263122558593750000, , 0.527770996093750000, 3090.1
tinycrypt_hermes, 6000000, 19.830688476562500000, 17.252502441406250000, , 0.528137207031250000, 3090.48
tinycrypt_hermes, 6000000, 19.726989746093750000, 17.134826660156250000, , 0.527099609375000000, 3091.36
tinycrypt_hermes, 6000000, 19.720825195312500000, 17.125366210937500000, , 0.527282714843750000, 3093.87
tinycrypt_hermes, 6000000, 19.937194824218750000, 17.355834960937500000, , 0.527160644531250000, 3090.07
tinycrypt_hermes, 6000000, 19.811889648437500000, 17.207946777343750000, , 0.527221679687500000, 3092.95
tinycrypt_hermes, 6000000, 19.779296875000000000, 17.191589355468750000, , 0.527648925781250000, 3092.49
tinycrypt_hermes, 6000000, 19.717529296875000000, 17.132263183593750000, , 0.526550292968750000, 3092.28
tinycrypt_hermes, 6000000, 19.824829101562500000, 17.231567382812500000, , 0.527709960937500000, 3091.84
tinycrypt_hermes, 6000000, 19.814697265625000000, 17.224914550781250000, , 0.526977539062500000, 3092.12
tinycrypt_hermes, 6000000, 19.729309082031250000, 17.146362304687500000, , 0.527465820312500000, 3093.11
tinycrypt_hermes, 6000000, 19.820617675781250000, 17.227355957031250000, , 0.527343750000000000, 3093.55
tinycrypt_hermes, 6000000, 19.859252929687500000, 17.242675781250000000, , 0.528991699218750000, 3104.02
tinycrypt_hermes, 6000000, 19.829589843750000000, 17.239685058593750000, , 0.527038574218750000, 3092.19
tinycrypt_hermes, 6000000, 19.806030273437500000, 17.212768554687500000, , 0.527343750000000000, 3093.28
tinycrypt_hermes, 6000000, 19.804687500000000000, 17.212463378906250000, , 0.526977539062500000, 3090.1
tinycrypt_hermes, 6000000, 19.856994628906250000, 17.276123046875000000, , 0.527038574218750000, 3090.75
tinycrypt_hermes, 6000000, 19.789611816406250000, 17.211914062500000000, , 0.528076171875000000, 3091.09
tinycrypt_hermes, 6000000, 19.826599121093750000, 17.241394042968750000, , 0.527343750000000000, 3092.61
tinycrypt_hermes, 8000000, 26.449157714843750000, 22.996337890625000000, , 0.702453613281250000, 4124.39
tinycrypt_hermes, 8000000, 26.407165527343750000, 22.968444824218750000, , 0.703552246093750000, 4121.76
tinycrypt_hermes, 8000000, 26.418029785156250000, 22.984497070312500000, , 0.702148437500000000, 4120.3
tinycrypt_hermes, 8000000, 26.385925292968750000, 22.930603027343750000, , 0.702209472656250000, 4122.44
tinycrypt_hermes, 8000000, 26.395874023437500000, 22.958190917968750000, , 0.703552246093750000, 4122.3
tinycrypt_hermes, 8000000, 26.423156738281250000, 22.983032226562500000, , 0.703063964843750000, 4123.12
tinycrypt_hermes, 8000000, 26.326721191406250000, 22.888000488281250000, , 0.702148437500000000, 4121.68
tinycrypt_hermes, 8000000, 26.505065917968750000, 23.051452636718750000, , 0.705017089843750000, 4137.29
tinycrypt_hermes, 8000000, 26.452209472656250000, 22.999206542968750000, , 0.702819824218750000, 4124.65
tinycrypt_hermes, 8000000, 26.332702636718750000, 22.882446289062500000, , 0.703430175781250000, 4122.07
tinycrypt_hermes, 8000000, 26.427734375000000000, 22.982360839843750000, , 0.702331542968750000, 4124.27
tinycrypt_hermes, 8000000, 26.407531738281250000, 22.960754394531250000, , 0.702392578125000000, 4122.6
tinycrypt_hermes, 8000000, 26.402709960937500000, 22.968933105468750000, , 0.702392578125000000, 4123.11
tinycrypt_hermes, 8000000, 26.340209960937500000, 22.895202636718750000, , 0.703002929687500000, 4125.09
tinycrypt_hermes, 8000000, 26.316467285156250000, 22.867919921875000000, , 0.702758789062500000, 4123.7
tinycrypt_hermes, 8000000, 26.413757324218750000, 22.982543945312500000, , 0.703369140625000000, 4121.47
tinycrypt_hermes, 8000000, 26.431396484375000000, 22.984741210937500000, , 0.702758789062500000, 4121.77
tinycrypt_hermes, 8000000, 26.533996582031250000, 23.077209472656250000, , 0.702758789062500000, 4124.32
tinycrypt_hermes, 8000000, 26.590209960937500000, 23.147338867187500000, , 0.702575683593750000, 4121.43
tinycrypt_hermes, 8000000, 26.363159179687500000, 22.922912597656250000, , 0.701843261718750000, 4121.72
tinycrypt_hermes, 8000000, 26.380859375000000000, 22.948791503906250000, , 0.703186035156250000, 4120.65
tinycrypt_hermes, 8000000, 26.433105468750000000, 22.978881835937500000, , 0.704162597656250000, 4121.17
tinycrypt_hermes, 8000000, 26.393737792968750000, 22.967712402343750000, , 0.702697753906250000, 4119.81
tinycrypt_hermes, 8000000, 26.528015136718750000, 23.091979980468750000, , 0.703063964843750000, 4120
tinycrypt_hermes, 8000000, 26.427185058593750000, 22.983520507812500000, , 0.702392578125000000, 4123.23
tinycrypt_hermes, 8000000, 26.414794921875000000, 22.977172851562500000, , 0.702819824218750000, 4121.88
tinycrypt_hermes, 8000000, 26.405578613281250000, 22.966735839843750000, , 0.701965332031250000, 4119.33
tinycrypt_hermes, 8000000, 26.412719726562500000, 22.973876953125000000, , 0.703491210937500000, 4120.44
tinycrypt_hermes, 8000000, 26.470214843750000000, 23.023498535156250000, , 0.702880859375000000, 4121.17
tinycrypt_hermes, 8000000, 26.378845214843750000, 22.924621582031250000, , 0.703491210937500000, 4121.51
tinycrypt_hermes, 8000000, 26.467407226562500000, 23.012817382812500000, , 0.703063964843750000, 4123.7
tinycrypt_hermes, 8000000, 26.532226562500000000, 23.084899902343750000, , 0.703552246093750000, 4120.99
tinycrypt_hermes, 8000000, 26.472351074218750000, 23.040771484375000000, , 0.703430175781250000, 4123.88
tinycrypt_hermes, 8000000, 26.430480957031250000, 22.988403320312500000, , 0.702514648437500000, 4123.13
tinycrypt_hermes, 8000000, 26.548461914062500000, 23.103576660156250000, , 0.702270507812500000, 4120.29
tinycrypt_hermes, 8000000, 26.408447265625000000, 22.984863281250000000, , 0.703186035156250000, 4120.15
tinycrypt_hermes, 8000000, 26.383361816406250000, 22.932373046875000000, , 0.702270507812500000, 4123.02
tinycrypt_hermes, 8000000, 26.558715820312500000, 23.098937988281250000, , 0.702941894531250000, 4124.27
tinycrypt_hermes, 8000000, 26.418457031250000000, 22.984313964843750000, , 0.703430175781250000, 4121.9
tinycrypt_hermes, 8000000, 26.424926757812500000, 22.975585937500000000, , 0.703979492187500000, 4122.63
tinycrypt_hermes, 10000000, 32.952758789062500000, 28.654357910156250000, , 0.878906250000000000, 5152.82
tinycrypt_hermes, 10000000, 33.190795898437500000, 28.888244628906250000, , 0.877441406250000000, 5153.85
tinycrypt_hermes, 10000000, 32.927795410156250000, 28.638610839843750000, , 0.877807617187500000, 5150.61
tinycrypt_hermes, 10000000, 33.033142089843750000, 28.733764648437500000, , 0.877441406250000000, 5151.76
tinycrypt_hermes, 10000000, 33.118835449218750000, 28.811828613281250000, , 0.879028320312500000, 5153.74
tinycrypt_hermes, 10000000, 33.046325683593750000, 28.746643066406250000, , 0.877746582031250000, 5150.33
tinycrypt_hermes, 10000000, 33.092590332031250000, 28.798461914062500000, , 0.877685546875000000, 5154.01
tinycrypt_hermes, 10000000, 33.195495605468750000, 28.901062011718750000, , 0.877380371093750000, 5149.56
tinycrypt_hermes, 10000000, 33.068481445312500000, 28.779113769531250000, , 0.877685546875000000, 5150.29
tinycrypt_hermes, 10000000, 33.113830566406250000, 28.822753906250000000, , 0.877624511718750000, 5150.91
tinycrypt_hermes, 10000000, 33.041137695312500000, 28.742126464843750000, , 0.877868652343750000, 5150.61
tinycrypt_hermes, 10000000, 33.117675781250000000, 28.816162109375000000, , 0.877868652343750000, 5150.6
tinycrypt_hermes, 10000000, 33.012695312500000000, 28.718688964843750000, , 0.877929687500000000, 5152.76
tinycrypt_hermes, 10000000, 33.103027343750000000, 28.810791015625000000, , 0.877746582031250000, 5154.2
tinycrypt_hermes, 10000000, 33.059997558593750000, 28.758728027343750000, , 0.877441406250000000, 5149.31
tinycrypt_hermes, 10000000, 33.160095214843750000, 28.862609863281250000, , 0.877929687500000000, 5150.7
tinycrypt_hermes, 10000000, 33.361389160156250000, 29.063232421875000000, , 0.880187988281250000, 5153.4
tinycrypt_hermes, 10000000, 33.053894042968750000, 28.758789062500000000, , 0.877624511718750000, 5152.38
tinycrypt_hermes, 10000000, 33.155029296875000000, 28.851562500000000000, , 0.877380371093750000, 5149.41
tinycrypt_hermes, 10000000, 33.075134277343750000, 28.761779785156250000, , 0.877807617187500000, 5149.82
tinycrypt_hermes, 10000000, 33.305664062500000000, 29.004211425781250000, , 0.877075195312500000, 5148.04
tinycrypt_hermes, 10000000, 33.201721191406250000, 28.880981445312500000, , 0.877929687500000000, 5148.61
tinycrypt_hermes, 10000000, 33.041015625000000000, 28.750610351562500000, , 0.878112792968750000, 5148.9
tinycrypt_hermes, 10000000, 33.071350097656250000, 28.771972656250000000, , 0.877502441406250000, 5152.15
tinycrypt_hermes, 10000000, 33.077697753906250000, 28.788940429687500000, , 0.877685546875000000, 5152.11
tinycrypt_hermes, 10000000, 33.153808593750000000, 28.841552734375000000, , 0.877502441406250000, 5149.11
tinycrypt_hermes, 10000000, 33.077331542968750000, 28.790893554687500000, , 0.877136230468750000, 5151.9
tinycrypt_hermes, 10000000, 33.117309570312500000, 28.816345214843750000, , 0.877502441406250000, 5150.19
tinycrypt_hermes, 10000000, 33.104492187500000000, 28.810302734375000000, , 0.877868652343750000, 5150.39
tinycrypt_hermes, 10000000, 33.038818359375000000, 28.728942871093750000, , 0.877746582031250000, 5150.47
tinycrypt_hermes, 10000000, 32.967529296875000000, 28.678344726562500000, , 0.877258300781250000, 5152.37
tinycrypt_hermes, 10000000, 33.079895019531250000, 28.767150878906250000, , 0.877563476562500000, 5149.78
tinycrypt_hermes, 10000000, 33.058044433593750000, 28.754882812500000000, , 0.878112792968750000, 5151.27
tinycrypt_hermes, 10000000, 33.045104980468750000, 28.733825683593750000, , 0.877990722656250000, 5152.52
tinycrypt_hermes, 10000000, 33.011535644531250000, 28.723876953125000000, , 0.877014160156250000, 5151.1
tinycrypt_hermes, 10000000, 33.078369140625000000, 28.778015136718750000, , 0.878906250000000000, 5149.91
tinycrypt_hermes, 10000000, 33.006591796875000000, 28.712402343750000000, , 0.877624511718750000, 5151.99
tinycrypt_hermes, 10000000, 33.108215332031250000, 28.787536621093750000, , 0.878356933593750000, 5150.59
tinycrypt_hermes, 10000000, 33.151184082031250000, 28.851074218750000000, , 0.877441406250000000, 5152.18
tinycrypt_hermes, 10000000, 33.050842285156250000, 28.746643066406250000, , 0.877746582031250000, 5152.69
tinycrypt_hermes, 12000000, 39.704833984375000000, 34.543579101562500000, , 1.052856445312500000, 6178.95
tinycrypt_hermes, 12000000, 39.740661621093750000, 34.564086914062500000, , 1.052917480468750000, 6180.24
tinycrypt_hermes, 12000000, 39.731262207031250000, 34.577819824218750000, , 1.053833007812500000, 6180.41
tinycrypt_hermes, 12000000, 39.798706054687500000, 34.611083984375000000, , 1.053161621093750000, 6180.78
tinycrypt_hermes, 12000000, 39.589111328125000000, 34.430908203125000000, , 1.054382324218750000, 6183.26
tinycrypt_hermes, 12000000, 39.820373535156250000, 34.659912109375000000, , 1.054809570312500000, 6184.9
tinycrypt_hermes, 12000000, 39.915100097656250000, 34.734924316406250000, , 1.053405761718750000, 6183.24
tinycrypt_hermes, 12000000, 40.062377929687500000, 34.887023925781250000, , 1.059936523437500000, 6188.01
tinycrypt_hermes, 12000000, 39.823547363281250000, 34.644714355468750000, , 1.055175781250000000, 6185.68
tinycrypt_hermes, 12000000, 40.069763183593750000, 34.888122558593750000, , 1.052307128906250000, 6176.95
tinycrypt_hermes, 12000000, 39.747253417968750000, 34.579101562500000000, , 1.053771972656250000, 6184.37
tinycrypt_hermes, 12000000, 39.786193847656250000, 34.618347167968750000, , 1.052673339843750000, 6182.8
tinycrypt_hermes, 12000000, 39.739257812500000000, 34.589904785156250000, , 1.053833007812500000, 6179.97
tinycrypt_hermes, 12000000, 39.833740234375000000, 34.683532714843750000, , 1.053955078125000000, 6183.27
tinycrypt_hermes, 12000000, 39.776733398437500000, 34.602294921875000000, , 1.053833007812500000, 6179.66
tinycrypt_hermes, 12000000, 39.701660156250000000, 34.524353027343750000, , 1.053527832031250000, 6179.38
tinycrypt_hermes, 12000000, 39.684143066406250000, 34.519775390625000000, , 1.054870605468750000, 6182.34
tinycrypt_hermes, 12000000, 39.760498046875000000, 34.595886230468750000, , 1.053100585937500000, 6183.09
tinycrypt_hermes, 12000000, 39.802062988281250000, 34.637329101562500000, , 1.053649902343750000, 6179.26
tinycrypt_hermes, 12000000, 39.834960937500000000, 34.670043945312500000, , 1.054138183593750000, 6180.24
tinycrypt_hermes, 12000000, 39.735961914062500000, 34.555603027343750000, , 1.053405761718750000, 6179.24
tinycrypt_hermes, 12000000, 39.679504394531250000, 34.513122558593750000, , 1.053161621093750000, 6182.12
tinycrypt_hermes, 12000000, 39.823486328125000000, 34.662170410156250000, , 1.052856445312500000, 6182.51
tinycrypt_hermes, 12000000, 39.716918945312500000, 34.550903320312500000, , 1.052856445312500000, 6181.92
tinycrypt_hermes, 12000000, 39.740783691406250000, 34.584228515625000000, , 1.055236816406250000, 6179.7
tinycrypt_hermes, 12000000, 39.721130371093750000, 34.540588378906250000, , 1.054687500000000000, 6185.71
tinycrypt_hermes, 12000000, 39.690734863281250000, 34.536132812500000000, , 1.053955078125000000, 6181.78
tinycrypt_hermes, 12000000, 39.650573730468750000, 34.506347656250000000, , 1.053527832031250000, 6181.44
tinycrypt_hermes, 12000000, 39.649963378906250000, 34.483703613281250000, , 1.054504394531250000, 6183.92
tinycrypt_hermes, 12000000, 39.769714355468750000, 34.603027343750000000, , 1.054321289062500000, 6189.38
tinycrypt_hermes, 12000000, 39.750610351562500000, 34.576599121093750000, , 1.053283691406250000, 6183.92
tinycrypt_hermes, 12000000, 39.690856933593750000, 34.524230957031250000, , 1.052978515625000000, 6181.15
tinycrypt_hermes, 12000000, 39.720336914062500000, 34.561828613281250000, , 1.053833007812500000, 6180.59
tinycrypt_hermes, 12000000, 39.667846679687500000, 34.497192382812500000, , 1.053710937500000000, 6182.34
tinycrypt_hermes, 12000000, 39.666809082031250000, 34.510498046875000000, , 1.053466796875000000, 6178.52
tinycrypt_hermes, 12000000, 39.962280273437500000, 34.788513183593750000, , 1.054504394531250000, 6178.34
tinycrypt_hermes, 12000000, 39.623901367187500000, 34.449218750000000000, , 1.053222656250000000, 6181.76
tinycrypt_hermes, 12000000, 39.770751953125000000, 34.607482910156250000, , 1.053405761718750000, 6182.13
tinycrypt_hermes, 12000000, 39.679992675781250000, 34.500305175781250000, , 1.052734375000000000, 6179.95
tinycrypt_hermes, 12000000, 39.848632812500000000, 34.689086914062500000, , 1.054809570312500000, 6183.3
tinycrypt_hermes, 14000000, 46.262023925781250000, 40.241638183593750000, , 1.227722167968750000, 7209.41
tinycrypt_hermes, 14000000, 46.518371582031250000, 40.486389160156250000, , 1.228271484375000000, 7209.64
tinycrypt_hermes, 14000000, 46.237243652343750000, 40.189147949218750000, , 1.229431152343750000, 7213.73
tinycrypt_hermes, 14000000, 46.750976562500000000, 40.719421386718750000, , 1.228820800781250000, 7206.49
tinycrypt_hermes, 14000000, 46.857116699218750000, 40.830932617187500000, , 1.228454589843750000, 7205.9
tinycrypt_hermes, 14000000, 46.531738281250000000, 40.495544433593750000, , 1.228881835937500000, 7214.16
tinycrypt_hermes, 14000000, 46.617431640625000000, 40.597778320312500000, , 1.230407714843750000, 7209.05
tinycrypt_hermes, 14000000, 46.364013671875000000, 40.307739257812500000, , 1.229492187500000000, 7216.5
tinycrypt_hermes, 14000000, 46.666137695312500000, 40.638427734375000000, , 1.230041503906250000, 7212.63
tinycrypt_hermes, 14000000, 46.387878417968750000, 40.368103027343750000, , 1.228271484375000000, 7208.52
tinycrypt_hermes, 14000000, 46.297729492187500000, 40.266540527343750000, , 1.228332519531250000, 7212.44
tinycrypt_hermes, 14000000, 46.419006347656250000, 40.401977539062500000, , 1.229675292968750000, 7213.34
tinycrypt_hermes, 14000000, 46.402282714843750000, 40.356445312500000000, , 1.229492187500000000, 7211.81
tinycrypt_hermes, 14000000, 46.281005859375000000, 40.225646972656250000, , 1.229492187500000000, 7213.47
tinycrypt_hermes, 14000000, 46.341125488281250000, 40.302062988281250000, , 1.229370117187500000, 7211.99
tinycrypt_hermes, 14000000, 46.253112792968750000, 40.231689453125000000, , 1.228149414062500000, 7210.28
tinycrypt_hermes, 14000000, 46.243774414062500000, 40.223693847656250000, , 1.230529785156250000, 7211.24
tinycrypt_hermes, 14000000, 46.491821289062500000, 40.480224609375000000, , 1.229431152343750000, 7209.68
tinycrypt_hermes, 14000000, 46.558349609375000000, 40.529113769531250000, , 1.229309082031250000, 7209.8
tinycrypt_hermes, 14000000, 46.523681640625000000, 40.502380371093750000, , 1.228942871093750000, 7208.89
tinycrypt_hermes, 14000000, 46.653808593750000000, 40.635559082031250000, , 1.229919433593750000, 7213.44
tinycrypt_hermes, 14000000, 46.499633789062500000, 40.475280761718750000, , 1.230346679687500000, 7215.87
tinycrypt_hermes, 14000000, 46.610717773437500000, 40.591247558593750000, , 1.229248046875000000, 7213
